V85
-0.7745966692414827
-0.7745966692414827
1.290994448735806
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
1.290994448735806
1.290994448735806
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
1.290994448735806
1.290994448735806
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
-0.7745966692414827
1.290994448735806
-0.7745966692414827
-0.7745966692414827
1.290994448735806
1.290994448735806
1.290994448735806
-0.7745966692414827
-0.7745966692414827
1.290994448735806
-0.7745966692414827
